"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"NUETPUS","200902","64227","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200903","67241","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200904","59408","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200905","65395","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200906","69735","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200907","72949","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200908","72245","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200909","65752","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200910","58021","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200911","59069","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200912","70710","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","200913","798855","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201001","72569","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201002","65245","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201003","64635","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201004","57611","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201005","66658","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201006","68301","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201007","71913","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201008","71574","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201009","69371","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201010","62751","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201011","62655","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201012","73683","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201013","806968","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201101","72743","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201102","64789","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201103","65662","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201104","54547","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201105","57013","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201106","65270","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201107","72345","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201108","71339","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201109","66849","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201110","63337","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201111","64474","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201112","71837","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201113","790204","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201201","72381","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201202","63847","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201203","61729","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201204","55871","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201205","62081","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201206","65140","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201207","69129","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201208","69602","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201209","64511","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201210","59743","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201211","56713","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201212","68584","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201213","769331","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201301","71406","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201302","61483","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201303","62947","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201304","56767","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201305","62848","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201306","66430","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201307","70539","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201308","71344","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201309","65799","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201310","63184","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201311","64975","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201312","71294","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201313","789016","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201401","73163","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201402","62639","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201403","62397","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201404","56385","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201405","62947","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201406","68138","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201407","71940","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201408","71129","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201409","67535","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201410","62391","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201411","65140","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201412","73363","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201413","797166","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201501","74270","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201502","63461","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201503","64547","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201504","59784","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201505","65827","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201506","68516","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201507","71412","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201508","72415","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201509","66476","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201510","60571","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201511","60264","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201512","69634","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201513","797178","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201601","72525","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201602","65638","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201603","66149","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201604","62732","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201605","66576","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201606","67175","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201607","70349","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201608","71526","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201609","65448","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201610","60733","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201611","65179","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201612","71662","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201613","805694","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201701","73121","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201702","63560","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201703","65093","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201704","56743","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201705","61313","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201706","67011","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201707","71314","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201708","72384","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201709","68098","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201710","65995","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201711","66618","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201712","73700","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201713","804950","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201801","74649","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201802","64790","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201803","67033","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201804","59133","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201805","67320","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201806","69688","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201807","72456","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201808","72282","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201809","64725","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201810","59397","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201811","63954","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201812","71657","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201813","807084","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201901","73701","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201902","64715","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201903","65080","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201904","60581","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201905","67124","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201906","68805","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201907","72199","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201908","71911","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201909","66064","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201910","62033","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201911","64125","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201912","73074","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","201913","809409","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202001","74170","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202002","65911","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202003","63997","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202004","59170","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202005","64338","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202006","67205","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202007","69385","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202008","68982","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202009","65727","3","Nuclear Electricity Net Generation","Million Kilowatthours"
"NUETPUS","202010","59362","3","Nuclear Electricity Net Generation","Million Kilowatthours"
